MEAN_RR,RMSSD,condition,leverage_cap
879.4246309733334,12.70801935375706,no stress,1.0
807.4818215866667,11.50939926545283,interruption,0.5
679.2950708866666,18.08976576174163,no stress,1.0
807.0671666999999,11.64499775476003,interruption,0.5
726.94749132,13.21737607286173,no stress,1.0
726.6425357533333,9.92399337788631,no stress,1.0
703.8737821133334,20.51073486661812,no stress,1.0
1000.31050298,18.16191944330846,no stress,1.0
738.9662923866667,17.62088158529445,no stress,1.0
843.3461258799998,14.09756694726616,time pressure,0.1
701.88398088,10.40327030479503,no stress,1.0
747.0631742666665,14.7378222724216,interruption,0.5
1068.485571573333,17.62290166986662,interruption,0.5
1210.584323406667,17.94006145730389,time pressure,0.1
915.9536647,17.38992795229768,no stress,1.0
711.8472575066667,20.52982978357361,no stress,1.0
833.1771655000001,9.09523807401555,no stress,1.0
827.0434176399999,13.55996688683429,interruption,0.5
800.1097383066667,16.36967608636714,no stress,1.0
872.3379985533334,14.34645935733004,interruption,0.5
839.6526899266669,12.27930681039154,time pressure,0.1
830.4463823133334,14.56090566245077,interruption,0.5
781.6528817933332,11.98171904406688,no stress,1.0
761.6415517866667,11.13042838025353,no stress,1.0
831.7310270066665,18.98851331671525,time pressure,0.1
880.0698943800002,15.57928136062042,interruption,0.5
1077.255317433333,21.90033548832714,no stress,1.0
727.9875552600001,21.17828365484795,interruption,0.5
767.5685481333333,9.99363027340465,interruption,0.5
817.4008073066667,18.49577433520659,no stress,1.0
875.7479293066667,17.91000873772185,time pressure,0.1
901.0707277533336,11.79941972077106,no stress,1.0
764.8246249466667,19.08374500660594,no stress,1.0
1110.74395418,17.75816830895053,no stress,1.0
744.6786822600002,15.87888894229024,interruption,0.5
883.4610660666667,15.15558518788116,time pressure,0.1
754.3663534933333,16.97247433598876,no stress,1.0
1006.62705068,21.42453698115506,no stress,1.0
859.5523833066666,13.17964585740764,time pressure,0.1
973.90287772,18.54916152374135,time pressure,0.1
784.0681533666666,12.90638762272522,no stress,1.0
711.0903142733333,14.23557931505841,no stress,1.0
728.2901985933333,22.95385349032038,no stress,1.0
668.1248631066666,18.49715923845262,no stress,1.0
777.3677466866666,8.919800286178035,interruption,0.5
803.6962281466666,12.4007182367421,interruption,0.5
834.0975231266666,11.88065832227512,no stress,1.0
840.0726584466667,21.5573041262726,no stress,1.0
948.1105394533332,16.22910229882599,time pressure,0.1
877.2218531,16.05339463674283,no stress,1.0
831.69320898,10.97292271383166,time pressure,0.1
818.7280154133333,15.53608802108014,no stress,1.0
769.5969445999999,9.181765782044446,interruption,0.5
819.37078004,8.637760846414892,time pressure,0.1
739.0555923133334,9.69291672747232,no stress,1.0
786.7421722933333,10.95981428095511,no stress,1.0
878.0427220066667,16.05800182967629,no stress,1.0
841.8179837866666,13.56551807410014,no stress,1.0
615.9430555933334,8.948837327893335,no stress,1.0
844.5104545,19.30120469501693,time pressure,0.1
892.2842916599999,11.02541076885432,time pressure,0.1
639.3806231533334,14.56162100264904,no stress,1.0
707.72957722,16.9476375574895,no stress,1.0
993.1364997266668,14.80759357038598,time pressure,0.1
797.4324708533333,14.70553031061788,no stress,1.0
1074.795121,17.83807657360166,interruption,0.5
768.5113439200001,12.66196854293839,no stress,1.0
888.5420188866667,12.66911254885432,no stress,1.0
791.4371975000001,13.42431440175914,no stress,1.0
992.9326164133334,23.20753003369015,interruption,0.5
793.2481984933333,13.88814716291046,no stress,1.0
686.64756374,21.56144521763642,no stress,1.0
833.1322442866666,19.52183823043381,interruption,0.5
982.1131460666668,21.36797635429712,interruption,0.5
764.8162503533334,25.83386106769873,interruption,0.5
797.8742289333334,14.20283267499134,no stress,1.0
1050.83481422,17.9007146051337,no stress,1.0
780.1048310066667,11.10446559871077,no stress,1.0
1047.19810934,20.24801424849969,time pressure,0.1
771.9115266533332,13.50764255972338,no stress,1.0
819.5073925533334,14.08714862064513,no stress,1.0
915.8993150866668,10.65676330277769,no stress,1.0
837.0723566133333,9.28435243161376,interruption,0.5
774.6277908399999,12.02811727655188,no stress,1.0
1005.508075046667,17.8309771315276,time pressure,0.1
808.0169860333334,14.37488517448134,interruption,0.5
807.6230551133333,18.96024400297244,no stress,1.0
1260.170564,14.5825180321966,no stress,1.0
863.0688278733334,20.13683171695104,interruption,0.5
732.5044106133333,17.68662199645362,no stress,1.0
1028.85080924,18.68054211221311,interruption,0.5
782.5482083600001,13.50332005045282,no stress,1.0
659.7516684733334,13.9647827261245,no stress,1.0
971.21249414,17.04972451301021,time pressure,0.1
672.2400069333333,12.3649040504708,no stress,1.0
867.3274224266668,12.07374759378697,no stress,1.0
786.34480082,11.25921869270559,no stress,1.0
879.72130602,15.88740045322974,no stress,1.0
912.7228553733332,16.18431364313798,no stress,1.0
915.3623364933331,17.61377702412765,no stress,1.0
738.4746616666666,10.70744932180963,no stress,1.0
750.9993866066669,9.510456050287903,interruption,0.5
850.0465928199999,14.46372584352061,no stress,1.0
693.80316614,9.111164711807945,no stress,1.0
842.2823195933333,13.42008900617674,time pressure,0.1
882.9470321133332,13.91059090693025,no stress,1.0
899.8543339066667,18.89650297254952,time pressure,0.1
782.0236523799998,11.06228562135657,no stress,1.0
798.1736269266668,14.15133549685398,no stress,1.0
938.88319948,11.42321602756623,time pressure,0.1
727.36883762,11.42698381610492,no stress,1.0
930.76859278,15.95585518143213,time pressure,0.1
814.66218058,17.38808216647411,no stress,1.0
742.91107092,13.81202386113538,no stress,1.0
859.6736465266666,15.60191268543436,no stress,1.0
878.0715493333333,18.06274233482544,time pressure,0.1
846.3530260733334,13.54444603875016,time pressure,0.1
858.9793566666667,13.95478030302018,time pressure,0.1
894.8447696799999,15.50451924490152,no stress,1.0
768.6670208200001,9.634431737757229,interruption,0.5
694.8555879466667,9.1539275554588,no stress,1.0
764.6847278866666,9.72272172446066,interruption,0.5
786.8063249866667,11.81920836564069,no stress,1.0
757.2300039200001,21.59069670593097,time pressure,0.1
878.1343779533333,11.09174331290753,no stress,1.0
750.9696660266666,9.999864552220908,no stress,1.0
819.8950959333333,11.87737441565727,no stress,1.0
816.13256688,14.86375696133914,interruption,0.5
1050.25269948,22.92029615690658,no stress,1.0
815.9443361133334,11.66086862053983,interruption,0.5
772.8768828600001,9.71778961884261,interruption,0.5
912.2259588466668,17.50892947068596,interruption,0.5
890.0946595733334,17.91651823563026,time pressure,0.1
866.3345658066667,12.19193855712901,no stress,1.0
989.8482422466666,19.83318464887184,no stress,1.0
699.4372725466667,16.00485619552419,no stress,1.0
844.7088633266666,15.04291080133521,interruption,0.5
824.0205776199999,9.280994236689068,time pressure,0.1
772.6955311266667,10.94440529426023,no stress,1.0
672.1290676333333,18.94247912525305,no stress,1.0
780.1859063333335,11.27802199139918,no stress,1.0
946.3018009333334,14.74774411934729,time pressure,0.1
939.2005900133332,13.55305708702061,interruption,0.5
982.0729163533332,19.7182690438904,interruption,0.5
779.6146301333333,7.342245036637968,no stress,1.0
852.8756587133333,15.51529870121191,time pressure,0.1
716.54437062,9.58864402095235,no stress,1.0
905.8560430733334,22.34035079654969,interruption,0.5
927.03043076,18.41044751362294,interruption,0.5
1006.642236753333,21.38839373093279,no stress,1.0
889.48411748,12.16185657948743,no stress,1.0
986.9640210733332,22.99242217713378,interruption,0.5
752.7680864999999,18.76991767006552,interruption,0.5
689.4541129600001,15.63304709875533,no stress,1.0
846.2135645866667,13.88497371146938,interruption,0.5
759.6920589866667,16.26705500314277,interruption,0.5
659.64710216,9.43410454775697,no stress,1.0
591.5289935666666,19.14230965955339,no stress,1.0
775.5640184599999,7.512250045262637,no stress,1.0
879.4757246333332,21.2616339321198,interruption,0.5
884.56539148,14.07342904075846,time pressure,0.1
705.2464104933333,17.50222307737821,no stress,1.0
732.3489234933334,10.19916524866355,no stress,1.0
809.0577302533333,19.11654810903901,no stress,1.0
727.1390647,22.53672005520541,no stress,1.0
919.7501263,16.06541118196822,interruption,0.5
866.4858530199999,21.52747072301608,interruption,0.5
1051.797251686667,17.68849810296044,interruption,0.5
670.1261457,13.61405797845754,no stress,1.0
989.2354599933334,19.05416042526609,interruption,0.5
948.1236354733333,16.46162194020194,interruption,0.5
738.9369729133334,18.32512686289392,no stress,1.0
721.9189084333334,22.8393980699674,interruption,0.5
1021.067333946667,23.73324095160576,no stress,1.0
860.1283977600001,13.86281453475091,no stress,1.0
814.6347797400001,12.3823413957421,interruption,0.5
839.84128528,13.24834900838689,time pressure,0.1
970.6348663066666,10.66501153383962,no stress,1.0
788.0871291333333,14.11491076516437,no stress,1.0
1015.993094533333,21.50309571893226,no stress,1.0
706.5012440800001,21.22072942552614,no stress,1.0
829.6936371733332,19.31722178529706,interruption,0.5
828.3291937600002,15.44098750468069,no stress,1.0
998.7495612666668,22.18430124750794,interruption,0.5
783.1090693733333,19.18758298050222,no stress,1.0
1145.424101246667,22.57193253271566,interruption,0.5
1057.73729462,11.32809140658115,time pressure,0.1
900.7453154733332,14.99156665496155,time pressure,0.1
645.5524052733333,10.55382717110483,no stress,1.0
846.0371617066667,13.90269734135623,interruption,0.5
843.5240481266668,14.79240849969985,interruption,0.5
705.6921043533333,11.69910229565413,no stress,1.0
834.2885562266667,14.3620678532392,time pressure,0.1
700.8300520733334,10.3074374949037,no stress,1.0
765.1684245666665,17.91431701818,interruption,0.5
882.0846791,10.07324072796162,no stress,1.0
875.0507130999999,12.29413240880485,no stress,1.0
1059.009170166667,11.33684882652958,time pressure,0.1
743.3056215066666,21.0608760568874,no stress,1.0
885.5350537066668,14.046073193268,time pressure,0.1
732.6681361466666,10.76632786776553,no stress,1.0
1093.979757393333,16.87566438435871,time pressure,0.1
953.9973641533334,12.45733317944478,time pressure,0.1
669.8381761600001,16.44680305651877,time pressure,0.1
944.47893684,17.2869384235243,no stress,1.0
685.9443093866668,19.39304195214243,no stress,1.0
961.27976224,12.10241850249173,time pressure,0.1
714.0265848066667,12.75502213796342,no stress,1.0
831.3967822800001,20.16407429610733,no stress,1.0
889.65830624,12.67071457952184,no stress,1.0
792.3068240933335,12.13766292233058,no stress,1.0
792.0663426000001,12.11233827304267,no stress,1.0
819.5753664199999,12.78063324422873,no stress,1.0
756.7885076533332,14.48258236465447,interruption,0.5
563.8501387,8.269385984410917,time pressure,0.1
765.7144228266667,9.595305394635078,interruption,0.5
648.1262445733333,14.60115557507936,no stress,1.0
621.0778949066666,16.74564321801615,no stress,1.0
919.2381245266666,17.82037680712656,no stress,1.0
879.5917434466668,16.94888815429324,interruption,0.5
741.1606557666668,10.98715815206091,no stress,1.0
989.0933829333331,17.89321171069624,time pressure,0.1
692.2429197066667,9.623924174791435,no stress,1.0
781.4952080533334,10.7998327210236,interruption,0.5
1022.1409409,21.47834790980163,interruption,0.5
815.3067340733335,20.82393026289887,interruption,0.5
572.3854513133333,9.18941417606794,time pressure,0.1
950.9134209133334,12.09383233218118,no stress,1.0
1021.033518046667,24.09105361807961,no stress,1.0
893.8541708199999,13.81257845629613,no stress,1.0
803.3595506666666,12.43312447942237,interruption,0.5
861.7323737400001,15.01303952179463,no stress,1.0
950.3160406,15.37406959864881,no stress,1.0
1037.97595204,20.97772355655322,interruption,0.5
774.1060934733334,10.8233909568905,no stress,1.0
957.19916958,15.71019966563864,time pressure,0.1
873.4079927733334,13.81979462404794,no stress,1.0
813.6580905133334,19.35737979464526,no stress,1.0
901.1507501066668,14.55361732209552,no stress,1.0
733.0152807733333,10.17681085017817,no stress,1.0
780.6638736866666,9.07006995373434,interruption,0.5
732.2591992666665,9.5675154154857,no stress,1.0
876.5920910933335,16.74105908984334,no stress,1.0
752.5472680733334,14.55965475594117,interruption,0.5
1072.746837246667,17.08338768727638,no stress,1.0
768.9783022066666,9.02066981249662,interruption,0.5
945.3175511266668,15.35052702315392,no stress,1.0
1091.884562566667,21.51924759679269,interruption,0.5
1037.398192,11.22966538224115,time pressure,0.1
815.9433218400001,18.76409605213961,no stress,1.0
704.1487363066667,9.119495746327612,no stress,1.0
725.3062272333334,9.006333567206358,no stress,1.0
929.7429532333332,12.01861322472944,no stress,1.0
999.8610697066666,17.85875251420222,time pressure,0.1
767.9110759666668,9.001400504285913,interruption,0.5
756.41200438,12.2313948226735,no stress,1.0
793.3417758133334,14.67434941456584,no stress,1.0
1186.018966806667,18.74176658476079,time pressure,0.1
800.5110514533334,11.48105423539277,no stress,1.0
799.3009196466667,14.79372032216138,time pressure,0.1
1033.89401878,22.16821327349207,interruption,0.5
750.3534207733334,16.4361314863723,no stress,1.0
800.7813624666667,14.2607002995399,no stress,1.0
775.3176148266666,15.00497821753196,no stress,1.0
1094.17228222,18.66452344579428,time pressure,0.1
879.7335535933333,10.9338054973403,no stress,1.0
766.2567490933333,8.867515762632653,interruption,0.5
752.2417794733333,10.95769195227586,interruption,0.5
759.54576752,16.19824922864786,interruption,0.5
753.6070002533332,13.78044576113316,no stress,1.0
574.0913680466666,8.823365479607512,time pressure,0.1
807.4990409733333,14.55150211996629,no stress,1.0
1064.032489346667,11.36423150633014,time pressure,0.1
801.3379554733333,13.86160012492328,no stress,1.0
805.0374870266666,14.22824050878348,no stress,1.0
738.8421002933334,9.704870124498802,no stress,1.0
787.1896153466668,19.09211795262104,no stress,1.0
709.0939309533333,9.244028498535096,no stress,1.0
803.9809359066667,8.598852204265885,no stress,1.0
1070.898709586667,20.86783291232756,interruption,0.5
666.5383612333333,18.88439214381981,no stress,1.0
754.8462602466668,10.57782958855977,no stress,1.0
936.6552077466667,16.85378942966631,no stress,1.0
949.44654272,12.27939249128438,no stress,1.0
926.9216517066668,12.96239302174374,no stress,1.0
1027.331673026667,16.56024865162944,interruption,0.5
806.8032716466666,13.74643229129858,interruption,0.5
808.93205814,13.69138022284283,interruption,0.5
879.2409661133332,12.77098421479435,no stress,1.0
658.9471211533333,12.9339349320799,no stress,1.0
699.36290362,20.14868020468317,no stress,1.0
697.65944216,15.71288660752255,interruption,0.5
947.3897995133332,20.56315724726677,no stress,1.0
765.4368893466666,14.44702763611252,time pressure,0.1
925.42631536,18.06060204164405,no stress,1.0
1259.432523793333,14.62494259276243,no stress,1.0
732.6343165200001,10.32754202278537,no stress,1.0
999.6246845133332,18.34485203411439,time pressure,0.1
743.7778871466667,10.6996462863972,no stress,1.0
1226.734582206667,15.07646064345883,time pressure,0.1
891.0542363866667,17.75748244207763,time pressure,0.1
950.0909403266668,21.09352934603232,time pressure,0.1
792.2911487866667,18.35373412519994,no stress,1.0
857.6214962133333,16.41364128687119,no stress,1.0
812.8283101466668,15.11921380511249,interruption,0.5
953.1438043066668,12.37375716350598,no stress,1.0
797.8695396466667,14.18723870508186,no stress,1.0
691.5290532533334,9.669711671372765,no stress,1.0
880.8006570466666,13.47979430072301,time pressure,0.1
719.6146002733333,13.90813825917552,no stress,1.0
941.4558224333332,19.20238805415385,time pressure,0.1
615.84687204,8.915904580552427,no stress,1.0
746.1836035466666,9.788690054854577,no stress,1.0
853.6001382533334,13.5368879310028,no stress,1.0
852.66748724,8.62824344893868,interruption,0.5
806.4963516733333,14.47762347394615,interruption,0.5
715.9348346133335,9.29110499314746,no stress,1.0
946.3282307733332,17.08733012309004,no stress,1.0
788.9743340266667,14.08265377471615,no stress,1.0
964.9750144466668,17.81378215449919,interruption,0.5
974.5859880533334,16.68201717948463,interruption,0.5
889.32790978,16.60308853867987,time pressure,0.1
804.3210066666667,16.42890531510567,no stress,1.0
805.0981532066667,13.70370774834089,interruption,0.5
784.2969785733333,8.049482209614554,no stress,1.0
957.9187503466665,14.52213158471972,time pressure,0.1
748.96048164,9.810968250114714,no stress,1.0
832.7147631266666,10.88700952972735,no stress,1.0
949.6297536,21.98693327371162,time pressure,0.1
787.19458866,11.49988186484168,interruption,0.5
969.7815044266669,15.70535674304863,no stress,1.0
936.39337116,12.3912035439601,no stress,1.0
733.0278082333333,20.32784359121986,interruption,0.5
770.0872347133334,26.47755294915998,interruption,0.5
796.0599750066666,10.72412219417668,interruption,0.5
878.7894170333333,8.893715846412128,interruption,0.5
832.7705010399999,18.95031379133996,time pressure,0.1
938.64044458,12.2710915948488,interruption,0.5
881.7948620066666,13.31209193407633,no stress,1.0
843.46991308,14.648599678378,no stress,1.0
639.5596010333333,14.56547034290681,no stress,1.0
815.5315719866666,16.81437962097965,no stress,1.0
1180.748354413333,16.92450430161385,time pressure,0.1
896.7630686533333,14.03712562815906,no stress,1.0
820.45400428,19.32066396499699,no stress,1.0
636.4651422933333,8.60883790608815,no stress,1.0
927.2666494266668,15.05126749301344,no stress,1.0
753.6317969666667,12.380256308906,no stress,1.0
565.42843272,8.179976569669376,time pressure,0.1
800.8468371466666,14.56593952355228,interruption,0.5
834.7190002533334,12.84385785529138,time pressure,0.1
715.8855165933334,9.314644469966115,no stress,1.0
775.4209653533334,7.46909288038059,no stress,1.0
817.1653900866667,14.96979982867822,interruption,0.5
574.3010381,8.818385195428327,time pressure,0.1
1003.329821573333,15.94641738444486,interruption,0.5
668.4190015533334,19.49548170175685,no stress,1.0
887.4769888599999,11.92698852463847,no stress,1.0
735.05609312,21.15261652423708,interruption,0.5
720.6987727133334,22.41411260379341,no stress,1.0
814.6885204066667,12.35060739315051,interruption,0.5
829.9320962866666,11.422940125884,no stress,1.0
806.8595124599999,13.08153280486515,interruption,0.5
779.4289373999999,8.189396183183623,no stress,1.0
862.4524577000002,14.06706758125054,no stress,1.0
674.46293134,18.40922521591374,no stress,1.0
921.2329354333334,18.05514387210876,no stress,1.0
928.40589442,11.24430081310726,no stress,1.0
876.5078353733334,13.17216072644584,no stress,1.0
580.90464556,10.28239189304431,time pressure,0.1
1041.390180593333,21.84894382384934,no stress,1.0
857.8371793066667,16.12824984111118,interruption,0.5
615.6948033933332,17.21284600919338,no stress,1.0
836.2781510133334,14.63784542137111,interruption,0.5
630.72695328,14.45724067359654,no stress,1.0
958.2299647866668,12.06995220770219,no stress,1.0
707.9993729866666,15.38473885226259,no stress,1.0
783.2541418733333,11.76521148510805,no stress,1.0
637.6343511066666,8.329455401509671,no stress,1.0
835.11595492,14.59909934355795,interruption,0.5
826.5510669266665,15.40337826577683,time pressure,0.1
892.51319044,16.16099660394145,interruption,0.5
824.46735994,15.32225474215676,no stress,1.0
793.1570048200001,13.63366350700496,no stress,1.0
797.57229252,13.55671052865387,no stress,1.0
885.3692014266666,15.16317806949867,time pressure,0.1
707.7515075333332,9.244175670172451,no stress,1.0
759.9238666133334,10.64024280877887,interruption,0.5
813.1459285933333,15.15937048172763,no stress,1.0
1029.109827293333,21.308860540605,no stress,1.0
832.7599932733333,12.11238589143231,time pressure,0.1
863.8307951733333,13.87505938553871,time pressure,0.1
626.6219638133333,10.94579627337106,no stress,1.0
720.5847816200001,9.581654268483955,no stress,1.0
794.3562462,14.42022012014419,interruption,0.5
891.1414784866668,14.00242885820222,time pressure,0.1
876.9914628266666,16.79549389045733,no stress,1.0
1221.419125833333,16.30463279175785,time pressure,0.1
920.2271039666668,19.20425621987703,interruption,0.5
900.80265116,16.87676271992149,no stress,1.0
739.7298992733333,13.66427342788072,time pressure,0.1
620.40945262,16.7649809169379,no stress,1.0
732.9106613000001,9.60435625549684,no stress,1.0
715.1510162066667,14.929919238903,no stress,1.0
767.3570776000001,9.541298324031157,interruption,0.5
775.7620458066667,10.76700246325615,no stress,1.0
779.4617877733332,12.1610764778534,no stress,1.0
804.1866227933333,18.53044031690842,no stress,1.0
850.2858988,13.07280659972479,no stress,1.0
944.8685091466666,21.17523061311568,interruption,0.5
733.0299190799999,9.12524689859823,interruption,0.5
1004.916478706667,22.5361427556971,interruption,0.5
931.72793336,12.32657331970097,interruption,0.5
831.4699236266666,9.664007446474251,interruption,0.5
1160.938108746667,15.44217045051966,no stress,1.0
785.9691650333333,13.99266877319367,interruption,0.5
729.2882233733333,10.10389108189658,no stress,1.0
745.1051312466667,8.751849673082123,no stress,1.0
723.8188214933334,23.44952673950995,interruption,0.5
794.0874779533334,12.01410530100402,no stress,1.0
731.2664346266666,21.24461622900218,interruption,0.5
1142.548394926667,20.65552694745838,time pressure,0.1
746.8634395533335,14.75844420277265,interruption,0.5
1080.915377193333,17.65890799732028,interruption,0.5
715.8471579666667,9.961229425864577,no stress,1.0
722.9458199933334,22.89934099513357,interruption,0.5
861.5940738466668,13.82119127049071,time pressure,0.1
772.0064509533333,26.24586585462563,interruption,0.5
827.8777596799999,12.18497374734001,no stress,1.0
682.9659430533334,8.946219327114564,no stress,1.0
1064.50170196,17.7613121834529,interruption,0.5
859.3241820733333,16.70859182213589,no stress,1.0
1017.44772114,22.00593564534451,no stress,1.0
780.4841848333332,11.35218929685611,interruption,0.5
626.5308929666667,18.17920187788586,no stress,1.0
824.6324224866665,16.44598229209364,no stress,1.0
790.0689152866668,13.73700777284244,no stress,1.0
644.2949594733333,9.115624266409114,no stress,1.0
824.4098776666668,20.21594557393274,no stress,1.0
756.6352825066667,14.40773391229383,interruption,0.5
907.47020672,10.43061389256228,interruption,0.5
760.7421018933334,25.5725998512006,interruption,0.5
836.6086762733332,12.36903776948812,time pressure,0.1
945.95721154,14.03629561479961,time pressure,0.1
785.1439380933333,11.76576754359896,interruption,0.5
817.6934287333333,9.452963926383436,time pressure,0.1
930.5615137066668,15.95402905842556,time pressure,0.1
963.2759893799998,15.82333078963328,no stress,1.0
1102.76364612,17.58481980915029,interruption,0.5
923.0724250933332,11.92170518063199,no stress,1.0
675.0865688266666,11.67563306803661,no stress,1.0
860.5751442066667,14.25645719570552,no stress,1.0
936.3484083666668,17.27113136966677,interruption,0.5
1082.64933474,12.38448101244029,time pressure,0.1
722.8859538466667,21.81927369486615,no stress,1.0
777.7800526666667,12.82685306379808,no stress,1.0
923.1020296733332,16.96969863383241,no stress,1.0
750.8554669533335,14.42313017503839,interruption,0.5
720.41178796,12.18285400875144,no stress,1.0
1033.24840442,18.77462913878203,interruption,0.5
843.4703776399999,18.9740372550958,no stress,1.0
1002.701599006667,18.12296847246738,no stress,1.0
925.8134307599998,13.45282739341942,interruption,0.5
913.6816237266664,15.93128674639219,no stress,1.0
804.4578558266668,15.00839657728579,no stress,1.0
961.37765982,12.15004613874559,no stress,1.0
993.74175352,14.99251899523924,no stress,1.0
928.96364126,11.98397799342824,no stress,1.0
861.83552486,14.22239023510743,no stress,1.0
1010.856572593333,20.0843697136532,no stress,1.0
796.0236880133334,10.72995578021666,interruption,0.5
829.6855778266666,17.84033075874433,interruption,0.5
945.2338676533332,15.97894759689085,no stress,1.0
824.2454559933332,9.010008590151628,time pressure,0.1
1002.167195653333,20.9782073967863,interruption,0.5
891.52469958,14.21207835804463,time pressure,0.1
573.5420318266667,8.796548601585945,time pressure,0.1
1114.905493913333,18.94154926358219,time pressure,0.1
1178.918946313333,15.03516206780109,interruption,0.5
729.0661389066667,22.60534161042816,no stress,1.0
985.65260836,17.39494722810672,time pressure,0.1
767.4778119199999,12.14195672752676,interruption,0.5
785.61985834,12.34610609118523,interruption,0.5
688.6256384733333,16.47792603398564,no stress,1.0
898.1477397333334,16.37909159588223,interruption,0.5
816.8616503066668,14.47265022052343,time pressure,0.1
989.4513555066666,15.22874067759444,time pressure,0.1
1000.442981466667,22.43599893227126,time pressure,0.1
1068.59818438,14.70014551740728,time pressure,0.1
712.7210951066666,9.327750262070952,no stress,1.0
874.5549013066667,8.3119747869467,interruption,0.5
724.4341807066667,16.88614925182613,no stress,1.0
695.1160121866667,18.58021499082547,no stress,1.0
922.26571892,14.89550234623542,no stress,1.0
982.85138488,23.30141678195627,interruption,0.5
688.1179787533333,15.75270541684381,no stress,1.0
787.2806757666667,12.64859715451615,no stress,1.0
1030.663633326667,21.3563082874623,interruption,0.5
779.1605649066667,12.71019077456324,no stress,1.0
1036.5709836,22.44453999660705,no stress,1.0
786.7750958666667,11.57979995967075,no stress,1.0
1092.29060892,17.59179317288843,no stress,1.0
607.1791855533334,8.563726027965531,no stress,1.0
771.1128382799999,14.82689141528415,no stress,1.0
699.9859726333334,10.24466824026179,no stress,1.0
1306.90093748,10.95855816444347,no stress,1.0
929.5372602333332,18.11268177972937,interruption,0.5
804.3880903600001,18.3874146387667,no stress,1.0
898.9960570733333,12.89561057790405,no stress,1.0
1005.556423953333,17.94849854799424,no stress,1.0
868.62311544,12.33490408140761,no stress,1.0
979.4708568866668,21.55122960380156,interruption,0.5
813.17098338,20.34183084495599,no stress,1.0
796.6191990200002,18.30140375950695,no stress,1.0
747.7734825266668,9.43801826808777,no stress,1.0
775.2316348800001,10.91026178748061,no stress,1.0
724.4575074799999,22.11052965490192,no stress,1.0
650.8457875400001,15.79348824251902,no stress,1.0
846.5915266333333,8.726744853126519,interruption,0.5
876.8318059266666,15.33100075437663,time pressure,0.1
803.4551244333333,13.94227361928078,interruption,0.5
726.3539193399998,9.299874076404608,no stress,1.0
722.7285049733333,9.403055004210174,no stress,1.0
723.8991576466666,8.915312963908283,no stress,1.0
1000.719500466667,17.92206128648436,time pressure,0.1
883.5176408133333,18.05535253214562,no stress,1.0
728.8894496866667,9.946843785783363,no stress,1.0
762.6077208466667,10.72103927275944,no stress,1.0
961.7789043266666,13.61734185016535,interruption,0.5
807.7757724533333,13.86644594763362,interruption,0.5
683.5780761733333,7.634740168356153,no stress,1.0
604.39021412,8.42085208632346,no stress,1.0
1104.996951633333,23.02049195355604,interruption,0.5
961.6176197066668,12.57585646003659,no stress,1.0
748.7981624133334,11.73100394188475,no stress,1.0
741.9566192066667,20.62486996990428,no stress,1.0
810.6658354733333,17.5879875463021,no stress,1.0
782.9852885199999,9.857616939506867,interruption,0.5
980.7051966266666,17.64358050166602,no stress,1.0
747.9699608933335,24.17375987210695,interruption,0.5
812.3124417133334,14.28769307431065,interruption,0.5
924.66901308,12.16351130441172,interruption,0.5
800.0095583266667,15.98246490546118,no stress,1.0
1305.07657704,11.57846600880359,no stress,1.0
884.7989301266665,17.46570314163393,time pressure,0.1
711.7984677799999,20.37461980670512,no stress,1.0
733.6857818466667,21.33462938349968,interruption,0.5
706.84404452,9.117624419617655,no stress,1.0
879.1110158666668,15.76214361970705,time pressure,0.1
985.6396064933332,20.24856566434039,interruption,0.5
733.0085366,14.05299968738504,no stress,1.0
576.7546198466667,9.788936113759192,time pressure,0.1
819.8065706066666,19.53299416838506,no stress,1.0
652.5425791733334,9.20609786174811,no stress,1.0
860.0497776533334,14.33839993103748,no stress,1.0
618.6599086733333,10.61248664531164,no stress,1.0
819.0397853799999,14.78491769922092,interruption,0.5
754.0593196666666,14.21967575001106,interruption,0.5
902.35878956,14.94910598708571,time pressure,0.1
848.9230992466667,8.597423465456687,no stress,1.0
773.999199,25.15773631279686,interruption,0.5
925.0342693133332,16.65286438634579,no stress,1.0
958.6196648066666,12.60110495253978,no stress,1.0
833.8164696133332,21.7464011532805,interruption,0.5
832.7249918333332,15.49449830439098,no stress,1.0
1077.246906266667,17.55920526846717,interruption,0.5
682.1547819933334,15.37806536137073,no stress,1.0
869.1943941533333,13.78170734175396,time pressure,0.1
893.1597122333333,10.88815425981742,no stress,1.0
975.11262082,22.37653576018989,interruption,0.5
841.5062989666667,13.63208835112896,interruption,0.5
951.3003676933334,14.49462988152831,time pressure,0.1
928.4225224266668,12.45289545004412,time pressure,0.1
730.6242159266667,10.13619902506673,no stress,1.0
723.2334684,9.0170335349296,no stress,1.0
889.4152013266668,13.93443951684477,no stress,1.0
785.4399790933334,15.0108215750333,interruption,0.5
922.4109124466668,16.44628747594793,no stress,1.0
755.0019784066668,25.78801996775144,interruption,0.5
991.8143303533332,14.80049802813975,time pressure,0.1
782.4003606933334,10.96155447860802,time pressure,0.1
689.1728170466666,8.958362455507508,no stress,1.0
760.5457567333334,9.536593014838775,interruption,0.5
738.71269174,10.18420971117093,no stress,1.0
961.6446255466668,12.22994590902656,no stress,1.0
940.67355044,20.79914129448844,interruption,0.5
750.8882950933333,9.54503176385028,interruption,0.5
