index,leverage_cap,status,timestamp
1453,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.236537
1454,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.251672
1461,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.266120
1462,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.281164
1463,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.296654
1467,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.311587
1468,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.326045
1469,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.340146
1470,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.354668
1474,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.369811
1475,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.385031
1478,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.401457
1479,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.416791
1480,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.432191
1481,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.447354
1482,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.462587
1483,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.477704
1486,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.492243
1488,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.506813
1491,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.522049
1492,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.537826
1493,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.553056
1494,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.567703
1497,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.582058
1498,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.597402
1504,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.613044
1508,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.628610
1509,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.643304
1512,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.657717
1513,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.672969
1515,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.687843
1518,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.704125
1522,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.720145
1523,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.736243
1525,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.750800
1528,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.766597
1533,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.782263
1534,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.798241
1538,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.814044
1540,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.830113
1543,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.844715
1544,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.860814
1545,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.875494
1547,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.890506
1549,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.906256
1550,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.920636
1551,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.935922
1553,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.951896
1554,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.966485
1556,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.982797
1570,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:50.998682
1571,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.014781
1576,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.029930
1582,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.045059
1583,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.060452
1585,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.075960
1586,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.091526
1590,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.107037
1591,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.121437
1592,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.136074
1596,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.150912
1597,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.166117
1599,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.182444
1602,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.198595
1604,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.213854
1606,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.228900
1608,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.244263
1610,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.258740
1612,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.273247
1614,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.289539
1616,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.305118
1617,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.320174
1619,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.334765
1623,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.349296
1624,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.363562
1628,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.378119
1629,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.393238
1631,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.409976
1632,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.425387
1633,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.441975
1635,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.457123
1636,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.473222
1639,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.489774
1642,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.505980
1645,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.521215
1646,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.540073
1647,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.559480
1648,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.577328
1651,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.592535
1653,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.612082
1656,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.627691
1659,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.642251
1660,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.657096
1661,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.673331
1662,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.687443
1663,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.703139
1667,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.718440
1669,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.734045
1674,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.749774
1675,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.765120
1676,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.780351
1677,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.795077
1687,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.810924
1688,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.826716
1689,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.842162
1691,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.857585
1692,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.872803
1693,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.887608
1694,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.902518
1696,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.916625
1699,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.931458
1705,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.946618
1707,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.961494
1708,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.977298
1709,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:51.992907
1713,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.009362
1714,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.024266
1715,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.039885
1716,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.055144
1725,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.071043
1727,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.086613
1729,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.103014
1730,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.119373
1732,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.135038
1734,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.150123
1736,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.164310
1737,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.178763
1739,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.193570
1740,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.208412
1743,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.223090
1744,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.238598
1747,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.253705
1749,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.268263
1750,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.282646
1756,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.297099
1760,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.312062
1765,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.327050
1766,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.342155
1767,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.357383
1778,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.373054
1779,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.388586
1781,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.405014
1784,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.420639
1785,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.435674
1787,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.450708
1792,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.466133
1793,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.481295
1794,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.496965
1797,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.514865
1798,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.529988
1800,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.545123
1807,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.561256
1808,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.576033
1810,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.591288
1811,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.606640
1812,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.622147
1815,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.638322
1816,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.653402
1817,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.668538
1818,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.683183
1820,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.697662
1821,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.711968
1822,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.726736
1823,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.742305
1827,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.757727
1828,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.773119
1829,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.787872
1830,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.803426
1834,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.819053
1839,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.834623
1841,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.849820
1845,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.865501
1846,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.881431
1848,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.897051
1853,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.913381
1855,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.931576
1858,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.947829
1859,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.964246
1866,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.979995
1869,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:52.995976
1872,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.011937
1874,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.026652
1875,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.041707
1876,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.056242
1879,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.071023
1880,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.087227
1882,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.103857
1885,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.118636
1886,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.133783
1887,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.148924
1889,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.163805
1890,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.179030
1893,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.195054
1895,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.212360
1897,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.227724
1899,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.242880
1902,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.257358
1906,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.271649
1907,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.285959
1908,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.302269
1911,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.318158
1914,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.332953
1915,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.348664
1916,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.364465
1918,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.381107
1919,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.396678
1922,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.412926
1923,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.427802
1924,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.443212
1925,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.457912
1930,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.472472
1932,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.486898
1933,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.503228
1934,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.518353
1935,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.533358
1939,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.549807
1941,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.564835
1944,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.579846
1945,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.594691
1948,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.610170
1954,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.624562
1957,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.639908
1960,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.655406
1961,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.671573
1963,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.686779
1964,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.702210
1967,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.717025
1970,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.732547
1971,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.747691
1972,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.761947
1973,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.776453
1974,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.791077
1975,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.807214
1976,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.822946
1980,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.837677
1982,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.852410
1984,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.867046
1985,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.881494
1986,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.897091
1987,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.912687
1988,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.927587
1990,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.941961
1991,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.956857
1994,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.971884
2001,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:53.987077
2007,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.002860
2010,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.017976
2011,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.034324
2012,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.048902
2014,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.063373
2017,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.078865
2019,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.094824
2020,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.110951
2021,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.125584
2024,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.141700
2026,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.159517
2027,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.175144
2028,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.191031
2029,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.208118
2030,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.225112
2032,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.240019
2033,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.255821
2034,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.270331
2035,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.285768
2038,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.300222
2040,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.314966
2041,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.328808
2045,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.342959
2049,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.357615
2050,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.371534
2052,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.386695
2058,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.402661
2059,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.417999
2060,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.434043
2062,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.449497
2063,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.465043
2066,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.479776
2068,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.494773
2069,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.510373
2073,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.525530
2077,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.540932
2081,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.555994
2086,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.570546
2090,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.584842
2091,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.599252
2093,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.615358
2094,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.629902
2095,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.645052
2096,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.660246
2100,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.674827
2105,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.690143
2106,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.706046
2110,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.721901
2112,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.736635
2113,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.751394
2114,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.767527
2115,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.782630
2116,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.797660
2119,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.812588
2120,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.827881
2121,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.842908
2122,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.858173
2123,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.873329
2127,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.888280
2128,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.902988
2129,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.917314
2132,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.931372
2137,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.946565
2139,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.962161
2143,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.977320
2144,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:54.991993
2145,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.006822
2146,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.021443
2147,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.036171
2148,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.052000
2150,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.067105
2151,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.082348
2152,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.098601
2155,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.115236
2156,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.130565
2164,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.146476
2165,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.162059
2166,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.177091
2167,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.191887
2170,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.206723
2171,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.220878
2173,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.235121
2175,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.249102
2176,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.265040
2178,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.279988
2180,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.295567
2183,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.310595
